[2024-09-16 14:50:14] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/class.akismet.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/class.akismet.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/index.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/index.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/class.akismet-widget.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/class.akismet-widget.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/class.akismet-admin.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/class.akismet-admin.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/class.akismet-rest-api.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/class.akismet-rest-api.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/changelog.txt to queue as: http://kapselarecords.local/wp-content/plugins/akismet/changelog.txt
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/readme.txt to queue as: http://kapselarecords.local/wp-content/plugins/akismet/readme.txt
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/akismet.js to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/akismet.js
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/akismet-admin.css to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/akismet-admin.css
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/img/akismet-refresh-logo@2x.png to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/img/akismet-refresh-logo@2x.png
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/img/akismet-refresh-logo.svg to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/img/akismet-refresh-logo.svg
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/img/icon-external.svg to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/img/icon-external.svg
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/img/logo-a-2x.png to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/img/logo-a-2x.png
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/img/logo-full-2x.png to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/img/logo-full-2x.png
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/img/arrow-left.svg to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/img/arrow-left.svg
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/akismet.css to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/akismet.css
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/akismet-frontend.js to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/akismet-frontend.js
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/rtl/akismet-admin-rtl.css to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/rtl/akismet-admin-rtl.css
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/rtl/akismet-rtl.css to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/rtl/akismet-rtl.css
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/akismet-admin.js to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/akismet-admin.js
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/_inc/fonts/inter.css to queue as: http://kapselarecords.local/wp-content/plugins/akismet/_inc/fonts/inter.css
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/wrapper.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/wrapper.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/akismet.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/akismet.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/LICENSE.txt to queue as: http://kapselarecords.local/wp-content/plugins/akismet/LICENSE.txt
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/title.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/title.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/get.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/get.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/connect-jp.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/connect-jp.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/config.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/config.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/stats.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/stats.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/logo.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/logo.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/enter.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/enter.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/activate.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/activate.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/setup.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/setup.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/predefined.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/predefined.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/notice.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/notice.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/views/start.php to queue as: http://kapselarecords.local/wp-content/plugins/akismet/views/start.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/akismet/.htaccess to queue as: http://kapselarecords.local/wp-content/plugins/akismet/.htaccess
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/index.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/index.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/languages/simply-static-fr_FR.mo to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/languages/simply-static-fr_FR.mo
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/languages/simply-static-de_DE.po to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/languages/simply-static-de_DE.po
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/languages/simply-static-de_DE-simplystatic-settings.json to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/languages/simply-static-de_DE-simplystatic-settings.json
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/languages/simply-static.pot to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/languages/simply-static.pot
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/languages/simply-static-fr_FR.po to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/languages/simply-static-fr_FR.po
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/languages/simply-static-de_DE.mo to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/languages/simply-static-de_DE.mo
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/uninstall.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/uninstall.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/simply-static.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/simply-static.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/readme.txt to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/readme.txt
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/license.txt to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/license.txt
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/views/redirect.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/views/redirect.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/assets/install-plugins/build/index.asset.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/assets/install-plugins/build/index.asset.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/assets/install-plugins/build/index.js to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/assets/install-plugins/build/index.js
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/assets/install-plugins/build/style-index.css to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/assets/install-plugins/build/style-index.css
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/assets/simply-static-logo.svg to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/assets/simply-static-logo.svg
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/assets/admin-bar.js to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/assets/admin-bar.js
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/assets/simply-static-icon.svg to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/assets/simply-static-icon.svg
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/composer.json to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/composer.json
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/autoload.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/autoload.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/composer.lock to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/composer.lock
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/phpunit.xml to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/phpunit.xml
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/Makefile to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/Makefile
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/Test_WP_Background_Process.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/Test_WP_Background_Process.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/Test_Setup.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/Test_Setup.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/bootstrap.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/bootstrap.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures/Test_Batch_Data.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures/Test_Batch_Data.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/README.md to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/README.md
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.gitignore to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.gitignore
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.github/CODEOWNERS to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.github/CODEOWNERS
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.phpcs.xml to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.phpcs.xml
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.circleci/config.yml to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.circleci/config.yml
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/composer.json to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/composer.json
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/autoload_namespaces.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/autoload_namespaces.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/LICENSE to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/LICENSE
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/ClassLoader.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/ClassLoader.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/autoload_psr4.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/autoload_psr4.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/autoload_classmap.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/autoload_classmap.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/platform_check.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/platform_check.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/autoload_static.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/autoload_static.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/autoload_real.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/autoload_real.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/installed.json to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/installed.json
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/autoload_files.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/autoload_files.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/InstalledVersions.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/InstalledVersions.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/composer/installed.php to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/composer/installed.php
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/LICENSE to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/LICENSE
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/CHANGELOG to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/CHANGELOG
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README_API.md to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README_API.md
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README.md to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/README.md
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/FUNDING.yml to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/FUNDING.yml
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/workflows/ci.yml to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/workflows/ci.yml
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/ISSUE_TEMPLATE.md to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/ISSUE_TEMPLATE.md
[2024-09-16 14:50:14] [class-ss-setup-task.php:150] Adding file /Users/tjhertz/Local Sites/kapselarecords/app/public/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/CONTRIBUTING.md to queue as: http://kapselarecords.local/wp-content/plugins/simply-static/vendor/voku/simple_html_dom/.github/CONTRIBUTING.md
